Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
03/01/2022,09009,9,New Haven County,CT,98.3,798339,93.4,798035,95,769389,95,713883,95,176994,95,652320,76.3,652230,80.4,,,629434,84.4,583041,85.3,141562,92.8,316513,48.5,,,316482,50.3,305396,52.4,193566,64.1,101463,71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/28/2022,09009,9,New Haven County,CT,98.3,798168,93.4,797865,95,769264,95,713779,95,176991,95,652169,76.3,652079,80.4,,,629361,84.4,582979,85.3,141557,92.7,316247,48.5,,,316218,50.2,305182,52.3,193495,64.1,101440,71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/27/2022,09009,9,New Haven County,CT,98.3,797944,93.4,797641,95,769087,95,713632,95,176981,95,651942,76.3,651852,80.4,,,629222,84.4,582870,85.3,141546,92.7,315766,48.4,,,315737,50.2,304811,52.3,193374,64.1,101425,71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/26/2022,09009,8,New Haven County,CT,98.3,797679,93.3,797376,95,768878,95,713463,95,176962,95,651720,76.2,651630,80.4,,,629059,84.3,582736,85.3,141531,92.7,315251,48.4,,,315222,50.1,304365,52.2,193211,64,101365,71.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/25/2022,09009,8,New Haven County,CT,98.3,797355,93.3,797052,95,768625,95,713259,95,176942,95,651439,76.2,651349,80.3,,,628871,84.3,582580,85.2,141519,92.7,314730,48.3,,,314702,50,303910,52.2,192998,64,101282,71.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/24/2022,09009,8,New Haven County,CT,98.3,797382,93.3,797079,95,768657,95,713308,95,176943,95,651422,76.2,651332,80.3,,,628854,84.3,582568,85.2,141514,92.7,314711,48.3,,,314683,50,303894,52.2,192986,64,101279,71.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/23/2022,09009,8,New Haven County,CT,98.3,796689,93.2,796386,95,768177,95,712927,95,176916,95,650820,76.1,650730,80.2,,,628446,84.3,582226,85.2,141495,92.7,313220,48.1,,,313192,49.8,302640,52,192461,63.8,101099,71.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/22/2022,09009,8,New Haven County,CT,98.3,796358,93.2,796055,95,767922,95,712718,95,176882,95,650582,76.1,650492,80.2,,,628287,84.2,582096,85.2,141481,92.7,312716,48.1,,,312689,49.8,302231,51.9,192301,63.8,101038,71.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/21/2022,09009,8,New Haven County,CT,98.3,796308,93.2,796005,95,767874,95,712688,95,176875,95,650551,76.1,650461,80.2,,,628263,84.2,582079,85.2,141479,92.7,312707,48.1,,,312680,49.8,302224,51.9,192300,63.8,101037,71.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/20/2022,09009,8,New Haven County,CT,98.3,795769,93.1,795466,95,767508,95,712384,95,176854,95,650124,76.1,650034,80.2,,,627995,84.2,581854,85.1,141468,92.7,311779,48,,,311752,49.6,301496,51.8,192021,63.7,100974,71.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/19/2022,09009,7,New Haven County,CT,98.3,795358,93.1,795055,95,767175,95,712092,95,176823,95,649678,76,649588,80.1,,,627680,84.2,581602,85.1,141445,92.7,310961,47.9,,,310935,49.5,300764,51.7,191740,63.6,100875,71.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/18/2022,09009,7,New Haven County,CT,98.3,795011,93,794709,95,766905,95,711849,95,176784,95,649314,76,649224,80.1,,,627442,84.1,581408,85.1,141431,92.7,310267,47.8,,,310242,49.4,300155,51.6,191457,63.5,100768,71.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/17/2022,09009,7,New Haven County,CT,98.3,794608,93,794307,95,766577,95,711558,95,176750,95,648936,75.9,648846,80,,,627136,84.1,581141,85,141408,92.7,309540,47.7,,,309516,49.4,299509,51.5,191205,63.5,100671,71.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/16/2022,09009,7,New Haven County,CT,98.3,794288,92.9,793988,95,766305,95,711313,95,176731,95,648569,75.9,648479,80,,,626882,84.1,580920,85,141389,92.6,308968,47.6,,,308945,49.3,298986,51.5,190985,63.4,100595,71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/15/2022,09009,7,New Haven County,CT,98.3,793942,92.9,793642,95,766002,95,711055,95,176714,95,648284,75.8,648194,79.9,,,626656,84,580728,85,141373,92.6,308488,47.6,,,308465,49.2,298561,51.4,190807,63.3,100540,71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/14/2022,09009,7,New Haven County,CT,98.3,793768,92.9,793468,95,765868,95,710943,95,176703,95,648076,75.8,647986,79.9,,,626523,84,580627,84.9,141369,92.6,308089,47.5,,,308066,49.2,298262,51.4,190693,63.3,100509,71.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/13/2022,09009,7,New Haven County,CT,98.3,793155,92.8,792857,95,765365,95,710534,95,176670,95,647538,75.8,647448,79.8,,,626210,84,580403,84.9,141358,92.6,307028,47.4,,,307006,49,297420,51.2,190352,63.2,100423,71,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/12/2022,09009,6,New Haven County,CT,98.3,792745,92.7,792448,95,765045,95,710243,95,176633,95,647101,75.7,647011,79.8,,,625946,83.9,580190,84.9,141345,92.6,305886,47.3,,,305864,48.9,296366,51.1,189967,63.1,100304,71,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/11/2022,09009,6,New Haven County,CT,98.3,792271,92.7,791974,95,764653,95,709892,95,176589,95,646645,75.7,646555,79.7,,,625625,83.9,579923,84.8,141314,92.6,304752,47.1,,,304730,48.7,295321,50.9,189484,63,100129,70.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/10/2022,09009,6,New Haven County,CT,98.3,791614,92.6,791317,95,764062,95,709347,95,176483,95,646156,75.6,646066,79.7,,,625275,83.8,579623,84.8,141282,92.6,303525,47,,,303504,48.5,294208,50.8,188972,62.8,99905,70.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/09/2022,09009,6,New Haven County,CT,98.3,791196,92.6,790900,95,763712,95,709038,95,176440,95,645723,75.5,645633,79.6,,,624970,83.8,579376,84.8,141268,92.6,302501,46.8,,,302480,48.4,293295,50.6,188581,62.7,99788,70.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/08/2022,09009,6,New Haven County,CT,98.3,790776,92.5,790480,95,763344,95,708707,95,176405,95,645442,75.5,645352,79.6,,,624773,83.8,579202,84.7,141252,92.5,301772,46.8,,,301751,48.3,292658,50.5,188348,62.6,99726,70.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/07/2022,09009,6,New Haven County,CT,98.3,790412,92.5,790116,95,763067,95,708468,95,176376,95,645114,75.5,645024,79.5,,,624587,83.7,579049,84.7,141234,92.5,301178,46.7,,,301157,48.2,292176,50.5,188148,62.6,99672,70.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/06/2022,09009,6,New Haven County,CT,98.3,789739,92.4,789443,95,762488,95,707976,95,176353,95,644476,75.4,644386,79.5,,,624228,83.7,578770,84.7,141219,92.5,300024,46.6,,,300003,48.1,291242,50.3,187809,62.5,99577,70.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/05/2022,09009,5,New Haven County,CT,98.3,789232,92.3,788936,95,762041,95,707566,95,176297,95,644011,75.3,643921,79.4,,,623885,83.6,578472,84.6,141184,92.5,299051,46.4,,,299030,47.9,290370,50.2,187445,62.4,99458,70.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/04/2022,09009,5,New Haven County,CT,98.3,787863,92.2,787567,95,760984,95,706677,95,176202,95,643170,75.2,643080,79.3,,,623385,83.6,578075,84.6,141153,92.5,296219,46.1,,,296199,47.5,288024,49.8,186448,62,99161,70.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/03/2022,09009,5,New Haven County,CT,98.3,787333,92.1,787038,95,760526,95,706268,95,176158,95,642685,75.2,642595,79.2,,,623054,83.5,577797,84.5,141130,92.5,295094,45.9,,,295088,47.4,287035,49.7,185979,61.9,99015,70.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/02/2022,09009,5,New Haven County,CT,98.3,786736,92,786441,95,760017,95,705816,95,176116,95,642187,75.1,642097,79.2,,,622707,83.5,577513,84.5,141110,92.5,294004,45.8,,,293998,47.2,286068,49.5,185595,61.8,98889,70.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
02/01/2022,09009,5,New Haven County,CT,98.3,786245,92,785953,95,759618,95,705472,95,176086,95,641698,75.1,641608,79.1,,,622459,83.5,577322,84.5,141096,92.4,293270,45.7,,,293264,47.1,285433,49.4,185355,61.7,98814,70,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/31/2022,09009,5,New Haven County,CT,98.3,786004,92,785712,95,759393,95,705270,95,176080,95,641611,75.1,641521,79.1,,,622402,83.5,577272,84.5,141092,92.4,293008,45.7,,,293002,47.1,285198,49.4,185269,61.7,98792,70,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/30/2022,09009,5,New Haven County,CT,98.3,785250,91.9,784958,95,758713,95,704672,95,176021,95,641191,75,641101,79.1,,,622051,83.4,576967,84.4,141045,92.4,291829,45.5,,,291823,46.9,284193,49.3,184750,61.5,98493,69.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/29/2022,09009,4,New Haven County,CT,98.3,784632,91.8,784341,95,758225,95,704257,95,175977,95,640701,75,640611,79,,,621762,83.4,576737,84.4,141027,92.4,290386,45.3,,,290380,46.7,282903,49.1,184236,61.4,98332,69.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/28/2022,09009,4,New Haven County,CT,98.3,783821,91.7,783530,95,757552,95,703668,95,175907,95,640179,74.9,640089,78.9,,,621413,83.3,576450,84.3,141007,92.4,288867,45.1,,,288861,46.5,281622,48.9,183638,61.2,98141,69.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/27/2022,09009,4,New Haven County,CT,98.3,782914,91.6,782625,95,756752,95,702962,95,175819,95,639595,74.8,639505,78.9,,,621033,83.3,576130,84.3,140977,92.4,287246,44.9,,,287240,46.3,280229,48.6,183022,61,97914,69.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/26/2022,09009,4,New Haven County,CT,98.3,781980,91.5,781691,95,755944,95,702233,95,175723,95,639114,74.8,639024,78.8,,,620699,83.2,575851,84.2,140956,92.4,285699,44.7,,,,,278846,48.4,182361,60.8,97667,69.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/25/2022,09009,4,New Haven County,CT,98.3,781219,91.4,780930,95,755289,95,701658,95,175648,95,638719,74.7,638629,78.7,,,620448,83.2,575645,84.2,140939,92.3,284588,44.6,,,,,277862,48.3,181928,60.7,97517,69.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/24/2022,09009,4,New Haven County,CT,98.3,780731,91.3,780442,95,754858,95,701295,95,175612,95,638526,74.7,638436,78.7,,,620330,83.2,575548,84.2,140934,92.3,283816,44.4,,,,,277226,48.2,181692,60.6,97441,69.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/23/2022,09009,4,New Haven County,CT,98.3,780409,91.3,780120,95,754552,95,701035,95,175587,95,638488,74.7,638398,78.7,,,620306,83.2,575527,84.2,140931,92.3,283778,44.4,,,,,277193,48.2,181681,60.6,97439,69.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/22/2022,09009,3,New Haven County,CT,98.3,779377,91.2,779088,95,753709,95,700320,95,175510,95,637988,74.6,637898,78.7,,,620017,83.1,575295,84.2,140907,92.3,281796,44.2,,,,,275515,47.9,180974,60.4,97243,69,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/21/2022,09009,3,New Haven County,CT,98.3,778336,91.1,778047,95,752821,95,699578,95,175431,95,637466,74.6,637376,78.6,,,619720,83.1,575067,84.1,140898,92.3,280088,43.9,,,,,274068,47.7,180351,60.2,97034,68.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/20/2022,09009,3,New Haven County,CT,98.3,777226,90.9,776938,95,751872,95,698734,95,175332,95,636879,74.5,636789,78.5,,,619368,83,574774,84.1,140882,92.3,278149,43.7,,,,,272358,47.4,179627,59.9,96771,68.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/19/2022,09009,3,New Haven County,CT,98.3,775672,90.7,775386,95,750557,95,697559,95,175248,95,636073,74.4,635983,78.4,,,618879,83,574380,84,140864,92.3,275048,43.2,,,,,269714,47,178562,59.6,96432,68.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/18/2022,09009,3,New Haven County,CT,98.3,774413,90.6,774128,95,749327,95,696403,95,175164,95,635416,74.3,635326,78.3,,,618236,82.9,573769,83.9,140859,92.3,275009,43.3,,,,,269677,47,178551,59.6,96431,68.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/17/2022,09009,3,New Haven County,CT,98.3,773755,90.5,773470,95,748815,95,695956,95,175122,95,635145,74.3,635055,78.3,,,618082,82.9,573642,83.9,140851,92.3,273929,43.1,,,,,268793,46.9,178180,59.5,96331,68.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/16/2022,09009,2,New Haven County,CT,98.3,772588,90.4,772303,95,747947,95,695219,95,175071,95,634782,74.3,634692,78.3,,,617858,82.8,573461,83.9,140840,92.3,271590,42.8,,,,,266806,46.5,177357,59.2,96099,68.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/15/2022,09009,2,New Haven County,CT,98.3,771200,90.2,770916,95,746837,95,694256,95,174974,95,634299,74.2,634209,78.2,,,617527,82.8,573198,83.9,140819,92.3,268653,42.4,,,,,264323,46.1,176254,58.9,95759,68,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/14/2022,09009,2,New Haven County,CT,98.3,769936,90.1,769652,94.9,745782,95,693322,95,174852,95,633791,74.1,633701,78.1,,,617219,82.8,572948,83.8,140797,92.3,266203,42,,,,,262216,45.8,175289,58.6,95420,67.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/13/2022,09009,2,New Haven County,CT,98.3,768586,89.9,768303,94.7,744658,95,692318,95,174721,95,633202,74.1,633112,78.1,,,616857,82.7,572654,83.8,140775,92.2,263515,41.6,,,,,259792,45.4,174164,58.2,95037,67.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/12/2022,09009,2,New Haven County,CT,98.3,767289,89.8,767007,94.6,743533,95,691296,95,174586,95,632637,74,632547,78,,,616479,82.7,572335,83.7,140740,92.2,260974,41.3,,,,,257472,45,173078,57.9,94618,67.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/11/2022,09009,2,New Haven County,CT,98.3,766209,89.6,765928,94.4,742601,95,690469,95,174463,95,632080,73.9,631990,77.9,,,616230,82.6,572134,83.7,140720,92.2,258955,41,,,,,255729,44.7,172328,57.6,94389,67.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/10/2022,09009,2,New Haven County,CT,98.3,765512,89.6,765232,94.4,742005,95,689942,95,174421,95,631768,73.9,631678,77.9,,,616066,82.6,571998,83.7,140714,92.2,257794,40.8,,,,,254691,44.5,171891,57.5,94268,67,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
01/09/2022,09009,1,New Haven County,CT,98.3,765061,89.5,764781,94.3,741595,95,689596,95,174383,95,631711,73.9,631621,77.9,,,616032,82.6,571971,83.7,140713,92.2,257732,40.8,,,,,254638,44.5,171872,57.5,94264,67,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
01/08/2022,09009,1,New Haven County,CT,98.3,762709,89.2,762432,94,739769,95,687993,95,174226,95,630613,73.8,630523,77.8,,,615493,82.5,571548,83.6,140676,92.2,252668,40.1,,,,,250197,43.8,169999,56.9,93770,66.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
01/07/2022,09009,1,New Haven County,CT,98.3,761205,89.1,760928,93.8,738617,95,686952,95,174097,95,629923,73.7,629833,77.7,,,615165,82.5,571270,83.6,140654,92.2,249772,39.7,,,,,247485,43.3,168703,56.5,93312,66.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
01/06/2022,09009,1,New Haven County,CT,98.3,759546,88.9,759269,93.6,737175,95,685624,95,173910,95,629343,73.6,629253,77.6,,,614779,82.4,570933,83.5,140627,92.1,246339,39.1,,,,,244183,42.8,167191,56,92812,66,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
01/05/2022,09009,1,New Haven County,CT,98.3,758071,88.7,757794,93.4,735912,95,684441,95,173749,95,628683,73.6,628593,77.5,,,614449,82.4,570648,83.5,140604,92.1,243475,38.7,,,,,241417,42.3,165907,55.6,92379,65.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/04/2022,09009,1,New Haven County,CT,98.3,756904,88.6,756630,93.3,734952,95,683562,95,173630,95,628078,73.5,627988,77.4,,,614174,82.3,570426,83.5,140590,92.1,241536,38.5,,,,,239551,42,165035,55.3,92081,65.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/03/2022,09009,1,New Haven County,CT,98.3,756398,88.5,756124,93.2,734534,95,683179,95,173576,95,627900,73.5,627810,77.4,,,614092,82.3,570360,83.4,140588,92.1,241037,38.4,,,,,239078,41.9,164814,55.2,91999,65.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/02/2022,09009,1,New Haven County,CT,98.3,755076,88.3,754803,93.1,733415,95,682140,95,173416,95,627409,73.4,627319,77.4,,,613798,82.3,570107,83.4,140571,92.1,238456,38,,,,,236650,41.5,163576,54.8,91636,65.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
01/01/2022,09009,52,New Haven County,CT,98.3,755076,88.3,754803,93.1,733415,95,682140,95,173416,95,627409,73.4,627319,77.4,,,613798,82.3,570107,83.4,140571,92.1,238456,38,,,,,236650,41.5,163576,54.8,91636,65.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
12/31/2021,09009,52,New Haven County,CT,98.3,752328,88,752056,92.7,731377,95,680362,95,173164,95,626108,73.2,626018,77.2,,,613143,82.2,569584,83.3,140530,92.1,233454,37.3,,,,,231872,40.7,161064,54,90816,64.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
12/30/2021,09009,52,New Haven County,CT,98.3,750779,87.8,750507,92.5,730096,95,679174,95,172985,95,625521,73.2,625431,77.1,,,612827,82.2,569304,83.3,140498,92.1,230239,36.8,,,,,228823,40.2,159611,53.5,90347,64.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
12/29/2021,09009,52,New Haven County,CT,98.3,749160,87.6,748888,92.3,728794,95,677981,95,172825,95,624965,73.1,624875,77.1,,,612512,82.1,569026,83.2,140481,92,227267,36.4,,,,,225994,39.7,158249,53.1,89919,64,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/28/2021,09009,52,New Haven County,CT,98.3,747951,87.5,747680,92.2,727847,95,677113,95,172696,95,624512,73.1,624422,77,,,612270,82.1,568815,83.2,140464,92,225283,36.1,,,,,224100,39.4,157298,52.8,89618,63.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/27/2021,09009,52,New Haven County,CT,98.3,747446,87.4,747175,92.1,727414,95,676709,95,172641,95,624390,73,624300,77,,,612189,82.1,568744,83.2,140464,92,224779,36,,,,,223617,39.3,157075,52.7,89550,63.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/26/2021,09009,52,New Haven County,CT,98.3,747366,87.4,747095,92.1,727344,95,676642,95,172629,95,624348,73,624258,77,,,612161,82.1,568721,83.2,140461,92,224506,36,,,,,223361,39.3,156953,52.7,89509,63.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/25/2021,09009,51,New Haven County,CT,98.3,746218,87.3,745948,92,726306,95,675691,95,172475,95,624089,73,623999,76.9,,,611964,82.1,568541,83.2,140424,92,222540,35.7,,,,,221501,39,155926,52.3,89090,63.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/24/2021,09009,51,New Haven County,CT,98.3,746065,87.3,745795,92,726154,95,675542,95,172451,95,624079,73,623989,76.9,,,611954,82,568531,83.2,140423,92,222526,35.7,,,,,221487,39,155920,52.3,89087,63.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/23/2021,09009,51,New Haven County,CT,98.3,743490,87,743221,91.6,723980,95,673544,95,172187,95,623029,72.9,622939,76.8,,,611361,82,568031,83.1,140378,92,215813,34.6,,,,,215050,37.9,152843,51.3,88018,62.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/22/2021,09009,51,New Haven County,CT,98.3,741775,86.8,741506,91.4,722467,95,672113,95,171970,95,622430,72.8,622340,76.7,,,611001,81.9,567716,83.1,140335,91.9,211529,34,,,,,210925,37.2,150667,50.6,87053,62,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/21/2021,09009,51,New Haven County,CT,98.3,740288,86.6,740019,91.3,721183,95,670894,95,171783,95,622050,72.8,621960,76.7,,,610766,81.9,567510,83,140319,91.9,208853,33.6,,,,,208327,36.7,149449,50.2,86626,61.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
12/20/2021,09009,51,New Haven County,CT,98.3,739306,86.5,739037,91.1,720375,95,670143,95,171695,95,621812,72.7,621722,76.7,,,610599,81.9,567367,83,140306,91.9,207217,33.3,,,,,206725,36.4,148713,50,86413,61.6,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,
