State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
CT,New Haven County,9,9,7/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/16/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/17/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/18/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-12A.pdf,"Conn. Exec. Order No. 12A (May 20, 2021)"
CT,New Haven County,9,9,7/19/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/20/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/21/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/22/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/23/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/24/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/25/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/26/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/27/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/28/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/29/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/30/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,7/31/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,8/1/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,8/2/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,8/3/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,8/4/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13.pdf,"Conn. Exec. Order No. 13 (July 19, 2021)"
CT,New Haven County,9,9,8/5/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/6/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/7/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/8/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/9/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/10/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/11/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/12/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/13/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/14/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
CT,New Haven County,9,9,8/15/2021,1,Yes,Official,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-13A.pdf,"Conn. Exec. Order No. 13A (Aug. 5, 2021)"
